app,review,rating,date,clean,processed,feature_request,complaint_type,sentiment_score,sentiment
Instagram,"Dear Instagram Team, My Instagram account has been deactivated, and I believe this may have happened by mistake. Usernames (krishna) Registered Email/Phone: (your email or phone number) I always try to follow Instagram’s community guidelines and policies. If any action from my side unintentionally violated the rules, I sincerely apologize and assure you it will not happen again. I kindly request you to review my account and help me reactivate it as soon as possible. Thank you for your",1,2026-04-29 15:28:12,dear instagram team my instagram account has been deactivated and i believe this may have happened by mistake usernames krishna registered emailphone your email or phone number i always try to follow instagrams community guidelines and policies if any action from my side unintentionally violated the rules i sincerely apologize and assure you it will not happen again i kindly request you to review my account and help me reactivate it as soon as possible thank you for your,dear instagram team instagram account deactivate believe happen mistake username krishna register emailphone email phone number try follow instagram community guideline policy action unintentionally violate rule sincerely apologize assure happen kindly request review account help reactivate soon possible thank,False,UI/UX,0.3,Positive
Instagram,It drives people crazy mind to reels. I don't like it make the brain of human disturb by addiction of the reels,1,2026-04-29 15:27:18,it drives people crazy mind to reels i dont like it make the brain of human disturb by addiction of the reels,drive people crazy mind reel not like brain human disturb addiction reel,True,Other,-0.3,Negative
Instagram,the legend KHABIB edit platform,5,2026-04-29 15:27:15,the legend khabib edit platform,legend khabib edit platform,False,Other,0.0,Neutral
Instagram,best apps,5,2026-04-29 15:27:01,best apps,good app,False,Other,1.0,Positive
Instagram,worst ever,1,2026-04-29 15:25:53,worst ever,bad,False,Other,-1.0,Negative
Instagram,l .q p kp 0😂,5,2026-04-29 15:25:36,l q p kp ,l q p kp,False,Other,0.0,Neutral
Instagram,good,5,2026-04-29 15:25:16,good,good,False,Other,0.7,Positive
Instagram,amarkumar,5,2026-04-29 15:24:44,amarkumar,amarkumar,False,Other,0.0,Neutral
Instagram,"Dear Instagram Team My Instagram Account freeze Because when I post any reels or post they are not Recommended to the other Feed, Explore page or reels Section My Account Problem Screen shot also Mention Below 1 Request to you Please Review My Account And Solve My Problem Thank you",5,2026-04-29 15:24:07,dear instagram team my instagram account freeze because when i post any reels or post they are not recommended to the other feed explore page or reels section my account problem screen shot also mention below  request to you please review my account and solve my problem thank you,dear instagram team instagram account freeze post reel post recommend feed explore page reel section account problem screen shot mention   request review account solve problem thank,False,Other,-0.125,Negative
Instagram,very poor music service to music not,2,2026-04-29 15:23:36,very poor music service to music not,poor music service music,False,Other,-0.52,Negative
Instagram,great full,5,2026-04-29 15:22:53,great full,great,False,Other,0.575,Positive
Instagram,update problem samsung phone,5,2026-04-29 15:22:12,update problem samsung phone,update problem samsung phone,True,Other,0.0,Neutral
Instagram,so good,5,2026-04-29 15:21:58,so good,good,False,Other,0.7,Positive
Instagram,super app is very nice and good thankyou instagram,5,2026-04-29 15:21:06,super app is very nice and good thankyou instagram,super app nice good thankyou instagram,False,Other,0.6044444444444445,Positive
Instagram,good,5,2026-04-29 15:20:50,good,good,False,Other,0.7,Positive
Instagram,very useful app,5,2026-04-29 15:20:10,very useful app,useful app,False,Other,0.39,Positive
Instagram,nice,5,2026-04-29 15:18:49,nice,nice,False,Other,0.6,Positive
Instagram,"I do not have auto update enabled, because I like to check for unfortunate update interactions before doing anything that might break something else. Why did this app update without me asking it to?",1,2026-04-29 15:17:58,i do not have auto update enabled because i like to check for unfortunate update interactions before doing anything that might break something else why did this app update without me asking it to,auto update enable like check unfortunate update interaction break app update ask,True,Other,-0.5,Negative
Instagram,were is editing tool over rilay ... new updation big problem,5,2026-04-29 15:17:41,were is editing tool over rilay  new updation big problem,edit tool rilay   new updation big problem,False,Other,0.06818181818181818,Neutral
Instagram,Nice instagram,5,2026-04-29 15:17:39,nice instagram,nice instagram,False,Other,0.6,Positive
Instagram,slow install,1,2026-04-29 15:17:11,slow install,slow install,False,Performance,-0.30000000000000004,Negative
Instagram,"no reach, not for normal people anymore, this app is only for businesses",1,2026-04-29 15:16:33,no reach not for normal people anymore this app is only for businesses,reach normal people anymore app business,False,Other,0.075,Neutral
Instagram,v good 👌👌,5,2026-04-29 15:16:15,v good ,v good,False,Other,0.7,Positive
Instagram,very nice,5,2026-04-29 15:16:14,very nice,nice,False,Other,0.78,Positive
Instagram,app is getting network issue with wifi 😞,1,2026-04-29 15:15:42,app is getting network issue with wifi ,app get network issue wifi,False,Network,0.0,Neutral
Instagram,Ravikumar,5,2026-04-29 15:15:40,ravikumar,ravikumar,False,Other,0.0,Neutral
Instagram,"Instagram should be rebranded to ""adsgram"" or something similar to represent the current state of ads shown in the feed. Out of 10 posts, 6 to 7 are either ads or suggestion posts. I even have 2 or 3 ads following up on each other. I get that ads bring income, but what purpose does Insta serve if the feed consists mostly of ads and not followed pages and profiles? 1 star is too much for the rating.",1,2026-04-29 15:15:21,instagram should be rebranded to adsgram or something similar to represent the current state of ads shown in the feed out of  posts  to  are either ads or suggestion posts i even have  or  ads following up on each other i get that ads bring income but what purpose does insta serve if the feed consists mostly of ads and not followed pages and profiles  star is too much for the rating,instagram rebrande adsgram similar represent current state ad show feed   post     ad suggestion post     ad follow ad bring income purpose insta serve feed consist ad follow page profile   star rating,False,Other,0.09583333333333333,Neutral
Instagram,very good,5,2026-04-29 15:14:55,very good,good,False,Other,0.9099999999999999,Positive
Instagram,maja aa rha hai😁,1,2026-04-29 15:14:40,maja aa rha hai,maja aa rha hai,False,Other,0.0,Neutral
Instagram,"thanks by the way sorry sa pagka tulak ko sayo,, tulak ka kasi🫣better now",5,2026-04-29 15:14:17,thanks by the way sorry sa pagka tulak ko sayo tulak ka kasibetter now,thank way sorry sa pagka tulak ko sayo tulak ka kasibetter,False,Other,-0.15,Negative
Instagram,my ista id is delete,5,2026-04-29 15:13:42,my ista id is delete,ista d delete,False,Other,0.0,Neutral
Instagram,ohhhhhh,1,2026-04-29 15:13:19,ohhhhhh,ohhhhhh,False,Other,0.0,Neutral
Instagram,public,3,2026-04-29 15:13:05,public,public,False,Other,0.0,Neutral
Instagram,good,5,2026-04-29 15:12:35,good,good,False,Other,0.7,Positive
Instagram,is good,5,2026-04-29 15:11:43,is good,good,False,Other,0.7,Positive
Instagram,lend,5,2026-04-29 15:11:32,lend,lend,False,Other,0.0,Neutral
Instagram,best aap,5,2026-04-29 15:11:23,best aap,well aap,False,Other,1.0,Positive
Instagram,many glitches,2,2026-04-29 15:09:50,many glitches,glitch,False,Other,0.5,Positive
Instagram,good,5,2026-04-29 15:09:18,good,good,False,Other,0.7,Positive
Instagram,Dear Instagram team I am having a problem when I went to open my Instagram account they show choose Summit it appeal and I still follow your community guidelines please fix my problem thank you username siddharthhh_116,1,2026-04-29 15:08:53,dear instagram team i am having a problem when i went to open my instagram account they show choose summit it appeal and i still follow your community guidelines please fix my problem thank you username siddharthhh,dear instagram team have problem go open instagram account choose summit appeal follow community guideline fix problem thank username siddharthhh,False,UI/UX,0.0,Neutral
Instagram,hey instagram team my account was disabled once and i created another that's was disabled an another created that also disabled whyy it's happening please support me,1,2026-04-29 15:08:48,hey instagram team my account was disabled once and i created another thats was disabled an another created that also disabled whyy its happening please support me,hey instagram team account disabled create s disabled create disable whyy happen support,False,Other,-0.20000000000000004,Negative
Instagram,fantastic aap,4,2026-04-29 15:08:18,fantastic aap,fantastic aap,False,Other,0.4,Positive
Instagram,armankhan,5,2026-04-29 15:07:27,armankhan,armankhan,False,Other,0.0,Neutral
Instagram,Instagram par Aaveli Real ne joyne Anand Bhave Che,4,2026-04-29 15:07:27,instagram par aaveli real ne joyne anand bhave che,instagram par aaveli real ne joyne anand bhave che,False,Other,0.2,Positive
Instagram,this app always gives relatable videos💗,3,2026-04-29 15:06:31,this app always gives relatable videos,app give relatable video,False,Other,0.0,Neutral
Instagram,hlo good,5,2026-04-29 15:06:16,hlo good,hlo good,False,Other,0.7,Positive
Instagram,very good app,5,2026-04-29 15:04:59,very good app,good app,False,Other,0.9099999999999999,Positive
Instagram,This is good but due to some issues I give 3 star,1,2026-04-29 15:04:51,this is good but due to some issues i give  star,good issue   star,False,Other,0.2875,Positive
Instagram,I love❤️ the experience I have on experience👌 I have on instagram its cool👍,5,2026-04-29 15:04:49,i love the experience i have on experience i have on instagram its cool,love experience experience instagram cool,False,Other,0.425,Positive
Instagram,it's good,5,2026-04-29 15:04:39,its good,good,False,Other,0.7,Positive
Instagram,best,5,2026-04-29 15:04:24,best,well,False,Other,1.0,Positive
Instagram,zsaaaaa,3,2026-04-29 15:04:10,zsaaaaa,zsaaaaa,False,Other,0.0,Neutral
Instagram,hello sir please mujhe mera jo video mein Instagram mein chhodata hun usko please thoda viral kar do taki,5,2026-04-29 15:03:58,hello sir please mujhe mera jo video mein instagram mein chhodata hun usko please thoda viral kar do taki,hello sir mujhe mera jo video mein instagram mein chhodata hun usko thoda viral kar taki,False,Other,0.0,Neutral
Instagram,good,5,2026-04-29 15:03:48,good,good,False,Other,0.7,Positive
Instagram,جامده جدا بالصور وبالتفصيل وكل حاجه بجد عن تجربه,5,2026-04-29 15:03:19,        ,        ,False,Other,0.0,Neutral
Instagram,"Very disappointing experience. My account was hacked — the attacker changed my email and phone number, locking me out. The recovery process fails or keeps looping, so I can’t regain access. I even paid for Meta Verified to contact support, but my support access was restricted. How can users recover accounts if they can’t reach support? Responses were repetitive and didn’t solve the issue. This level of security and support is unacceptable.",1,2026-04-29 15:03:08,very disappointing experience my account was hacked  the attacker changed my email and phone number locking me out the recovery process fails or keeps looping so i cant regain access i even paid for meta verified to contact support but my support access was restricted how can users recover accounts if they cant reach support responses were repetitive and didnt solve the issue this level of security and support is unacceptable,disappointing experience account hack   attacker change email phone number lock recovery process fail keep loop not regain access pay meta verify contact support support access restrict user recover account not reach support response repetitive not solve issue level security support unacceptable,False,Other,-0.51,Negative
Instagram,very very good,5,2026-04-29 15:02:51,very very good,good,False,Other,0.9099999999999999,Positive
Instagram,my favourite app is a Instagram,5,2026-04-29 15:02:33,my favourite app is a instagram,favourite app instagram,False,Other,0.0,Neutral
Instagram,Very bad,3,2026-04-29 15:02:13,very bad,bad,False,Other,-0.9099999999999998,Negative
Instagram,My instagram was disable from you please enable my instagram,1,2026-04-29 15:02:13,my instagram was disable from you please enable my instagram,instagram disable enable instagram,False,Other,0.0,Neutral
Instagram,best app,5,2026-04-29 15:01:58,best app,good app,False,Other,1.0,Positive
